Time,Level,Velocity,FlowDifference,Volume
12-Sep-2024 03:00:00,33.138,0.272,0.928,153.8
12-Sep-2024 03:05:00,32.932,0.298,0.996,154.104
12-Sep-2024 03:10:00,33.514,0.222,0.764,154.354
12-Sep-2024 03:15:00,34.44,0.244,0.882,154.61
12-Sep-2024 03:20:00,33.388,0.264,0.926,154.9
12-Sep-2024 03:25:00,33.294,0.29,0.998,155.15
12-Sep-2024 03:30:00,31.452,0.216,0.716,155.434
12-Sep-2024 03:35:00,32.204,0.248,0.81,155.66
12-Sep-2024 03:40:00,30.48,0.188,0.604,155.864
12-Sep-2024 03:45:00,31.076,0.28,0.9,156.07
12-Sep-2024 03:50:00,30.842,0.216,0.696,156.314
12-Sep-2024 03:55:00,27.132,0.194,0.556,156.536
12-Sep-2024 04:00:00,24.804,0.144,0.585,156.662
12-Sep-2024 04:05:00,26.962,0.166,0.458,156.794
12-Sep-2024 04:10:00,26.262,0.146,0.408,156.928
12-Sep-2024 04:15:00,33.124,0.284,1.004,157.176
12-Sep-2024 04:20:00,27.48,0.184,0.538,157.378
12-Sep-2024 04:25:00,29.57,0.218,0.664,157.568
12-Sep-2024 04:30:00,24.6,0.144,0.374,157.716
12-Sep-2024 04:35:00,26.03,0.16,0.43,157.828
12-Sep-2024 04:40:00,31.244,0.192,0.642,157.982
12-Sep-2024 04:45:00,26.314,0.156,0.412,158.152
12-Sep-2024 04:50:00,26.468,0.162,0.462,158.276
12-Sep-2024 04:55:00,27.962,0.206,0.62,158.44
12-Sep-2024 05:00:00,28.196,0.168,0.506,158.61
12-Sep-2024 05:05:00,28.43,0.198,0.612,158.802
12-Sep-2024 05:10:00,23.642,0.136,0.318,158.914
12-Sep-2024 05:15:00,27.08,0.164,0.472,159.038
12-Sep-2024 05:20:00,22.63,0.118,0.266,159.138
12-Sep-2024 05:25:00,25.082,0.136,0.344,159.242
12-Sep-2024 05:30:00,28.13,0.17,0.508,159.358
12-Sep-2024 05:35:00,23.318,0.12,0.266,159.478
12-Sep-2024 05:40:00,28.054,0.172,0.512,159.612
12-Sep-2024 05:45:00,26.004,0.156,0.444,159.728
12-Sep-2024 05:50:00,25.82,0.186,0.484,159.896
12-Sep-2024 05:55:00,27.924,0.164,0.466,160.03
12-Sep-2024 06:00:00,26.224,0.172,0.482,160.16
12-Sep-2024 06:05:00,24.342,0.138,0.346,160.298
12-Sep-2024 06:10:00,26.86,0.164,0.468,160.41
12-Sep-2024 06:15:00,26.352,0.166,0.444,160.548
12-Sep-2024 06:20:00,28.456,0.2,0.608,160.724
12-Sep-2024 06:25:00,27.184,0.162,0.474,160.858
12-Sep-2024 06:30:00,24.578,0.15,0.368,160.994
12-Sep-2024 06:35:00,27.47,0.152,0.426,161.12
12-Sep-2024 06:40:00,31.636,0.178,0.586,161.268
12-Sep-2024 06:45:00,27.522,0.182,0.518,161.442
12-Sep-2024 06:50:00,23.616,0.154,0.34,161.562
12-Sep-2024 06:55:00,24.952,0.15,0.38,161.672
12-Sep-2024 07:00:00,27.926,0.164,0.48,161.786
12-Sep-2024 07:05:00,25.524,0.156,0.408,161.928
12-Sep-2024 07:10:00,31.298,0.236,0.772,162.126
12-Sep-2024 07:15:00,27.326,0.206,0.604,162.3
12-Sep-2024 07:20:00,24.468,0.148,0.595,162.482
12-Sep-2024 07:25:00,29.934,0.232,0.742,162.676
12-Sep-2024 07:30:00,31.246,0.198,0.652,162.89
12-Sep-2024 07:35:00,27.898,0.176,0.528,163.03
12-Sep-2024 07:40:00,29.768,0.17,0.514,163.196
12-Sep-2024 07:45:00,27.146,0.196,0.56,163.354
12-Sep-2024 07:50:00,25.938,0.158,0.4,163.504
12-Sep-2024 07:55:00,28.418,0.202,0.598,163.666
12-Sep-2024 08:00:00,30.272,0.182,0.576,163.83
12-Sep-2024 08:05:00,28.456,0.218,0.67,164.012
12-Sep-2024 08:10:00,29.622,0.202,0.634,164.21
12-Sep-2024 08:15:00,27.338,0.192,0.568,164.374
12-Sep-2024 08:20:00,28.056,0.234,0.714,164.578
12-Sep-2024 08:25:00,27.938,0.178,0.522,164.782
12-Sep-2024 08:30:00,23.836,0.13,0.3,164.89
12-Sep-2024 08:35:00,28.548,0.184,0.548,165.012
12-Sep-2024 08:40:00,26.784,0.154,0.432,165.162
12-Sep-2024 08:45:00,28.286,0.2,0.582,165.302
12-Sep-2024 08:50:00,24.512,0.148,0.358,165.454
12-Sep-2024 08:55:00,24.706,0.142,0.336,165.554
12-Sep-2024 09:00:00,26.21,0.152,0.406,165.674
12-Sep-2024 09:05:00,24.732,0.152,0.39,165.776
12-Sep-2024 09:10:00,27.078,0.174,0.498,165.908
12-Sep-2024 09:15:00,22.746,0.136,0.32,166.03
12-Sep-2024 09:20:00,22.874,0.134,0.318,166.128
12-Sep-2024 09:25:00,23.138,0.134,0.298,166.232
12-Sep-2024 09:30:00,27.43,0.176,0.528,166.376
12-Sep-2024 09:35:00,23.436,0.136,0.324,166.494
12-Sep-2024 09:40:00,23.862,0.144,0.34,166.59
12-Sep-2024 09:45:00,23.28,0.134,0.306,166.686
12-Sep-2024 09:50:00,24.874,0.176,0.456,166.814
12-Sep-2024 09:55:00,24.758,0.154,0.396,166.926
12-Sep-2024 10:00:00,24.562,0.146,0.374,167.024
12-Sep-2024 10:05:00,21.932,0.122,0.274,167.12
12-Sep-2024 10:10:00,20.436,0.108,0.178,167.2
12-Sep-2024 10:15:00,23.694,0.134,0.322,167.298
12-Sep-2024 10:20:00,25.836,0.16,0.424,167.392
12-Sep-2024 10:25:00,21.154,0.13,0.234,167.484
12-Sep-2024 10:30:00,27.328,0.156,0.448,167.618
12-Sep-2024 10:35:00,25.588,0.18,0.496,167.754
12-Sep-2024 10:40:00,18.484,0.12,0.39,167.854
12-Sep-2024 10:45:00,19.424,0.1,0.156,167.92
12-Sep-2024 10:50:00,22.578,0.122,0.276,168.002
12-Sep-2024 10:55:00,23.72,0.138,0.356,168.108
12-Sep-2024 11:00:00,23.198,0.136,0.328,168.186
12-Sep-2024 11:05:00,21.332,0.106,0.256,168.252
12-Sep-2024 11:10:00,19.256,0.09,0.138,168.33
12-Sep-2024 11:15:00,22.098,0.114,0.258,168.398
12-Sep-2024 11:20:00,21.02,0.116,0.244,168.45
12-Sep-2024 11:25:00,19.568,0.1,0.156,168.52
12-Sep-2024 11:30:00,29.038,0.216,0.704,168.64
12-Sep-2024 11:35:00,20.942,0.108,0.194,168.796
12-Sep-2024 11:40:00,21.28,0.116,0.256,168.858
12-Sep-2024 11:45:00,17.582,0.07,0.096,168.906
12-Sep-2024 11:50:00,21.384,0.108,0.248,168.97
12-Sep-2024 11:55:00,17.424,0.072,0.098,169.012
12-Sep-2024 12:00:00,21.072,0.14,0.336,169.056
12-Sep-2024 12:05:00,22.808,0.144,0.3,169.176
12-Sep-2024 12:10:00,21.604,0.138,0.254,169.254
12-Sep-2024 12:15:00,25.084,0.166,0.454,169.38
12-Sep-2024 12:20:00,18.918,0.094,0.14,169.45
12-Sep-2024 12:25:00,23.406,0.136,0.34,169.512
12-Sep-2024 12:30:00,18.332,0.076,0.112,169.59
12-Sep-2024 12:35:00,21.982,0.122,0.28,169.64
12-Sep-2024 12:40:00,18.086,0.072,0.1,169.706
12-Sep-2024 12:45:00,20.346,0.088,0.206,169.736
12-Sep-2024 12:50:00,20.58,0.122,0.212,169.816
12-Sep-2024 12:55:00,21.684,0.16,0.388,169.884
12-Sep-2024 13:00:00,25.874,0.128,0.348,170.038
12-Sep-2024 13:05:00,17.982,0.066,0.092,170.082
12-Sep-2024 13:10:00,21.772,0.12,0.28,170.16
12-Sep-2024 13:15:00,17.452,0.074,0.096,170.192
12-Sep-2024 13:20:00,21.332,0.102,0.238,170.252
12-Sep-2024 13:25:00,24.642,0.166,0.432,170.326
12-Sep-2024 13:30:00,19.334,0.094,0.144,170.43
12-Sep-2024 13:35:00,23.37,0.136,0.324,170.518
12-Sep-2024 13:40:00,21.904,0.114,0.27,170.604
12-Sep-2024 13:45:00,21.164,0.112,0.264,170.66
12-Sep-2024 13:50:00,17.312,0.062,0.084,170.722
12-Sep-2024 13:55:00,18.128,0.084,0.118,170.752
12-Sep-2024 14:00:00,18.718,0.112,0.335,170.832
12-Sep-2024 14:05:00,25.392,0.148,0.48,170.91
12-Sep-2024 14:10:00,18.362,0.092,0.13,171.014
12-Sep-2024 14:15:00,23.33,0.136,0.348,171.076
12-Sep-2024 14:20:00,20.292,0.114,0.188,171.17
12-Sep-2024 14:25:00,23.044,0.136,0.328,171.25
12-Sep-2024 14:30:00,21.554,0.118,0.214,171.326
12-Sep-2024 14:35:00,22.33,0.126,0.278,171.406
12-Sep-2024 14:40:00,21.654,0.112,0.244,171.48
12-Sep-2024 14:45:00,18.634,0.086,0.13,171.534
12-Sep-2024 14:50:00,21.228,0.118,0.264,171.602
12-Sep-2024 14:55:00,16.572,0.076,0.096,171.644
12-Sep-2024 15:00:00,23.174,0.136,0.336,171.728
12-Sep-2024 15:05:00,17.674,0.09,0.126,171.78
12-Sep-2024 15:10:00,23.498,0.146,0.37,171.886
12-Sep-2024 15:15:00,18.53,0.092,0.134,171.932
12-Sep-2024 15:20:00,21.112,0.108,0.252,172
12-Sep-2024 15:25:00,21.668,0.112,0.246,172.064
12-Sep-2024 15:30:00,17.426,0.074,0.098,172.112
12-Sep-2024 15:35:00,21.618,0.108,0.252,172.166
12-Sep-2024 15:40:00,18.386,0.12,0.174,172.23
12-Sep-2024 15:45:00,25.108,0.166,0.476,172.33
12-Sep-2024 15:50:00,17.92,0.086,0.12,172.416
12-Sep-2024 15:55:00,23.382,0.13,0.336,172.486
12-Sep-2024 16:00:00,16.608,0.068,0.084,172.548
12-Sep-2024 16:05:00,20.592,0.11,0.266,172.592
12-Sep-2024 16:10:00,20.58,0.116,0.26,172.666
12-Sep-2024 16:15:00,17.648,0.086,0.12,172.742
12-Sep-2024 16:20:00,21.436,0.112,0.266,172.796
12-Sep-2024 16:25:00,15.854,0.058,0.066,172.844
12-Sep-2024 16:30:00,22.28,0.122,0.318,172.916
12-Sep-2024 16:35:00,19.762,0.106,0.234,172.976
12-Sep-2024 16:40:00,19.204,0.082,0.172,173.036
12-Sep-2024 16:45:00,29.728,0.18,0.612,173.21
12-Sep-2024 16:50:00,20.878,0.09,0.196,173.278
12-Sep-2024 16:55:00,16.542,0.06,0.078,173.326
12-Sep-2024 17:00:00,20.514,0.102,0.226,173.382
12-Sep-2024 17:05:00,18.256,0.086,0.126,173.422
12-Sep-2024 17:10:00,24.68,0.16,0.434,173.546
12-Sep-2024 17:15:00,22.562,0.14,0.314,173.64
12-Sep-2024 17:20:00,18.848,0.06,0.1425,173.682
12-Sep-2024 17:25:00,22.228,0.128,0.286,173.75
12-Sep-2024 17:30:00,17.71,0.084,0.11,173.804
12-Sep-2024 17:35:00,21.06,0.124,0.266,173.848
12-Sep-2024 17:40:00,18.1,0.082,0.118,173.918
12-Sep-2024 17:45:00,17.636,0.08,0.112,173.95
12-Sep-2024 17:50:00,21.034,0.122,0.284,173.994
12-Sep-2024 17:55:00,20.32,0.102,0.184,174.088
12-Sep-2024 18:00:00,21.722,0.124,0.28,174.174
12-Sep-2024 18:05:00,20.93,0.12,0.286,174.248
12-Sep-2024 18:10:00,19.49,0.084,0.178,174.298
12-Sep-2024 18:15:00,15.61,0.056,0.062,174.34
12-Sep-2024 18:20:00,19.736,0.096,0.21,174.38
12-Sep-2024 18:25:00,18.75,0.084,0.192,174.43
12-Sep-2024 18:30:00,17.778,0.088,0.124,174.492
12-Sep-2024 18:35:00,21.722,0.12,0.296,174.582
12-Sep-2024 18:40:00,22.086,0.116,0.314,174.63
12-Sep-2024 18:45:00,18.27,0.092,0.13,174.712
12-Sep-2024 18:50:00,18.114,0.09,0.136,174.746
12-Sep-2024 18:55:00,27.406,0.196,0.586,174.868
12-Sep-2024 19:00:00,19.242,0.078,0.118,174.966
12-Sep-2024 19:05:00,15.78,0.032,0.038,174.986
12-Sep-2024 19:10:00,20.5,0.094,0.2,175.036
12-Sep-2024 19:15:00,17.802,0.08,0.112,175.07
12-Sep-2024 19:20:00,20.824,0.088,0.2,175.124
12-Sep-2024 19:25:00,15.584,0.05,0.056,175.152
12-Sep-2024 19:30:00,21.356,0.108,0.25,175.202
12-Sep-2024 19:35:00,16.256,0.058,0.066,175.246
12-Sep-2024 19:40:00,18.724,0.088,0.208,175.274
12-Sep-2024 19:45:00,18.36,0.082,0.128,175.348
12-Sep-2024 19:50:00,14.336,0.046,0.046,175.364
12-Sep-2024 19:55:00,24.368,0.14,0.332,175.442
12-Sep-2024 20:00:00,20.098,0.096,0.156,175.5
12-Sep-2024 20:05:00,22.642,0.14,0.36,175.558
12-Sep-2024 20:10:00,19.528,0.078,0.148,175.662
12-Sep-2024 20:15:00,14.712,0.05,0.05,175.676
12-Sep-2024 20:20:00,19.41,0.102,0.202,175.718
12-Sep-2024 20:25:00,14.596,0.044,0.048,175.754
12-Sep-2024 20:30:00,21.604,0.122,0.284,175.83
12-Sep-2024 20:35:00,17.906,0.084,0.118,175.866
12-Sep-2024 20:40:00,14.488,0.07,0.125,175.898
12-Sep-2024 20:45:00,16.844,0.058,0.082,175.926
12-Sep-2024 20:50:00,14.376,0.046,0.046,175.942
12-Sep-2024 20:55:00,20.476,0.11,0.256,176.014
12-Sep-2024 21:00:00,14.39,0.054,0.054,176.034
12-Sep-2024 21:05:00,14.846,0.046,0.048,176.048
12-Sep-2024 21:10:00,19.032,0.094,0.208,176.082
12-Sep-2024 21:15:00,16.102,0.064,0.072,176.132
12-Sep-2024 21:20:00,14.844,0.042,0.048,176.148
12-Sep-2024 21:25:00,15.208,0.048,0.052,176.164
12-Sep-2024 21:30:00,18.048,0.074,0.124,176.19
12-Sep-2024 21:35:00,14.494,0.05,0.052,176.216
12-Sep-2024 21:40:00,19.138,0.086,0.194,176.246
12-Sep-2024 21:45:00,14.548,0.054,0.052,176.29
12-Sep-2024 21:50:00,14.22,0.048,0.044,176.304
12-Sep-2024 21:55:00,17.424,0.08,0.186,176.326
12-Sep-2024 22:00:00,16.388,0.064,0.086,176.386
12-Sep-2024 22:05:00,13.678,0.044,0.042,176.398
12-Sep-2024 22:10:00,13.91,0.036,0.036,176.41
12-Sep-2024 22:15:00,18.024,0.078,0.182,176.43
12-Sep-2024 22:20:00,15.856,0.062,0.076,176.486
12-Sep-2024 22:25:00,13.688,0.014,0.012,176.498
12-Sep-2024 22:30:00,17.774,0.048,0.158,176.508
12-Sep-2024 22:35:00,16.038,0.064,0.084,176.562
12-Sep-2024 22:40:00,13.548,0,0,176.57
12-Sep-2024 22:45:00,13.406,0,0,176.57
12-Sep-2024 22:50:00,13.47,0,0,176.57
12-Sep-2024 22:55:00,19.518,0.072,0.194,176.6
12-Sep-2024 23:00:00,13.87,0.02,0.02,176.63
12-Sep-2024 23:05:00,13.26,0,0,176.63
12-Sep-2024 23:10:00,13.43,0,0,176.63
12-Sep-2024 23:15:00,18.388,0.084,0.212,176.654
12-Sep-2024 23:20:00,14.962,0.056,0.062,176.708
12-Sep-2024 23:25:00,13.598,0.038,0.034,176.722
12-Sep-2024 23:30:00,13.118,0.004,0.004,176.73
12-Sep-2024 23:35:00,14.12,0.034,0.032,176.732
12-Sep-2024 23:40:00,15.258,0.052,0.058,176.746
12-Sep-2024 23:45:00,17.272,0.08,0.124,176.776
12-Sep-2024 23:50:00,13.716,0.044,0.042,176.798
12-Sep-2024 23:55:00,13.43,0.018,0.018,176.808
13-Sep-2024 00:00:00,10.946,0,0,176.81
13-Sep-2024 00:05:00,13.092,0,0,176.81
13-Sep-2024 00:10:00,13.546,0.044,0.042,176.816
13-Sep-2024 00:15:00,13.056,0.014,0.01,176.82
13-Sep-2024 00:20:00,13.132,0,0,176.82
13-Sep-2024 00:25:00,13.314,0,0,176.82
13-Sep-2024 00:30:00,13.094,0,0,176.82
13-Sep-2024 00:35:00,17.128,0.074,0.174,176.838
13-Sep-2024 00:40:00,15.48,0.06,0.072,176.89
13-Sep-2024 00:45:00,13.392,0.014,0.012,176.9
13-Sep-2024 00:50:00,13.276,0,0,176.9
13-Sep-2024 00:55:00,13.288,0,0,176.9
13-Sep-2024 01:00:00,13.456,0,0,176.9
13-Sep-2024 01:05:00,19.36,0.082,0.184,176.94
13-Sep-2024 01:10:00,13.21,0.016,0.014,176.96
13-Sep-2024 01:15:00,13.056,0,0,176.96
13-Sep-2024 01:20:00,13.274,0,0,176.96
13-Sep-2024 01:25:00,13.052,0,0,176.96
13-Sep-2024 01:30:00,12.99,0,0,176.96
13-Sep-2024 01:35:00,17.024,0.052,0.09,176.974
13-Sep-2024 01:40:00,13.418,0.016,0.016,176.99
13-Sep-2024 01:45:00,12.99,0,0,176.99
13-Sep-2024 01:50:00,13.378,0.022,0.02,176.994
13-Sep-2024 01:55:00,14.48,0.054,0.054,177.006
13-Sep-2024 02:00:00,18.726,0.096,0.212,177.036
13-Sep-2024 02:05:00,16.36,0.074,0.098,177.1
13-Sep-2024 02:10:00,13.276,0.028,0.028,177.114
13-Sep-2024 02:15:00,12.976,0.018,0.016,177.12
13-Sep-2024 02:20:00,13.13,0.008,0.006,177.12
13-Sep-2024 02:25:00,12.912,0,0,177.12
13-Sep-2024 02:30:00,19.412,0.092,0.224,177.156
13-Sep-2024 02:35:00,14,0.046,0.046,177.198
13-Sep-2024 02:40:00,13.362,0.016,0.014,177.21
13-Sep-2024 02:45:00,19.93,0.106,0.238,177.27
13-Sep-2024 02:50:00,13.652,0.042,0.04,177.286
13-Sep-2024 02:55:00,16.908,0.064,0.122,177.302
13-Sep-2024 03:00:00,15.248,0.058,0.066,177.34
13-Sep-2024 03:05:00,13.158,0.036,0.03,177.352
13-Sep-2024 03:10:00,13.182,0.02,0.018,177.36
13-Sep-2024 03:15:00,13.342,0.022,0.02,177.362
13-Sep-2024 03:20:00,11.594,0.04,0.05,177.376
13-Sep-2024 03:25:00,19.142,0.092,0.186,177.426
13-Sep-2024 03:30:00,19.048,0.092,0.18,177.464
13-Sep-2024 03:35:00,15.972,0.056,0.07,177.504
13-Sep-2024 03:40:00,13.948,0.042,0.042,177.518
13-Sep-2024 03:45:00,25.33,0.152,0.39,177.594
13-Sep-2024 03:50:00,17.712,0.08,0.112,177.662
13-Sep-2024 03:55:00,15.754,0.05,0.058,177.684
13-Sep-2024 04:00:00,18.14,0.08,0.186,177.708
13-Sep-2024 04:05:00,15.948,0.068,0.086,177.766
13-Sep-2024 04:10:00,14.234,0.044,0.046,177.778
13-Sep-2024 04:15:00,19.268,0.1,0.21,177.842
13-Sep-2024 04:20:00,13.638,0.044,0.042,177.856
13-Sep-2024 04:25:00,19.45,0.112,0.252,177.904
13-Sep-2024 04:30:00,16.87,0.078,0.102,177.956
13-Sep-2024 04:35:00,15.57,0.058,0.066,177.978
13-Sep-2024 04:40:00,20.852,0.12,0.248,178.046
13-Sep-2024 04:45:00,16.618,0.074,0.092,178.076
13-Sep-2024 04:50:00,18.426,0.116,0.226,178.11
13-Sep-2024 04:55:00,18.554,0.08,0.154,178.194
13-Sep-2024 05:00:00,15.698,0.054,0.062,178.212
13-Sep-2024 05:05:00,22.758,0.15,0.394,178.284
13-Sep-2024 05:10:00,27.248,0.172,0.498,178.44
13-Sep-2024 05:15:00,15.038,0.052,0.058,178.498
13-Sep-2024 05:20:00,19.658,0.112,0.252,178.546
13-Sep-2024 05:25:00,15.676,0.054,0.062,178.592
13-Sep-2024 05:30:00,15.002,0.046,0.052,178.606
13-Sep-2024 05:35:00,20.01,0.102,0.214,178.65
13-Sep-2024 05:40:00,18.294,0.098,0.144,178.7
13-Sep-2024 05:45:00,21.916,0.118,0.26,178.768
13-Sep-2024 05:50:00,17.504,0.07,0.094,178.816
13-Sep-2024 05:55:00,21.072,0.114,0.268,178.874
13-Sep-2024 06:00:00,19.54,0.07,0.118,178.926
13-Sep-2024 06:05:00,15.232,0.052,0.058,178.954
13-Sep-2024 06:10:00,20.11,0.1,0.21,179.012
13-Sep-2024 06:15:00,19.24,0.092,0.198,179.044
13-Sep-2024 06:20:00,18.126,0.086,0.122,179.106
13-Sep-2024 06:25:00,21.318,0.114,0.24,179.172
13-Sep-2024 06:30:00,16.338,0.06,0.074,179.204
13-Sep-2024 06:35:00,20.074,0.13,0.306,179.244
13-Sep-2024 06:40:00,16.85,0.078,0.19,179.344
13-Sep-2024 06:45:00,16.738,0.064,0.084,179.366
13-Sep-2024 06:50:00,19.164,0.096,0.15,179.408
13-Sep-2024 06:55:00,19.854,0.096,0.206,179.474
13-Sep-2024 07:00:00,19.474,0.12,0.192,179.514
13-Sep-2024 07:05:00,23.344,0.16,0.39,179.588
13-Sep-2024 07:10:00,20.138,0.09,0.186,179.706
13-Sep-2024 07:15:00,15,0.044,0.048,179.724
13-Sep-2024 07:20:00,16.154,0.06,0.072,179.742
13-Sep-2024 07:25:00,17.024,0.088,0.15,179.768
13-Sep-2024 07:30:00,21.176,0.106,0.218,179.844
13-Sep-2024 07:35:00,17.388,0.074,0.096,179.88
13-Sep-2024 07:40:00,25.028,0.126,0.352,179.94
13-Sep-2024 07:45:00,22.562,0.114,0.24,180.05
13-Sep-2024 07:50:00,20.526,0.094,0.17,180.096
13-Sep-2024 07:55:00,22.992,0.132,0.32,180.188
13-Sep-2024 08:00:00,20.488,0.1,0.182,180.244
13-Sep-2024 08:05:00,19.152,0.1,0.154,180.3
13-Sep-2024 08:10:00,25.418,0.164,0.474,180.434
13-Sep-2024 08:15:00,20.024,0.098,0.164,180.49
13-Sep-2024 08:20:00,17.426,0.068,0.09,180.524
13-Sep-2024 08:25:00,15.818,0.05,0.06,180.544
13-Sep-2024 08:30:00,20.966,0.114,0.256,180.6
13-Sep-2024 08:35:00,15.962,0.054,0.062,180.64
13-Sep-2024 08:40:00,15.854,0.058,0.076,180.658
13-Sep-2024 08:45:00,23.096,0.13,0.304,180.716
13-Sep-2024 08:50:00,18.904,0.086,0.13,180.784
13-Sep-2024 08:55:00,24.38,0.15,0.412,180.852
13-Sep-2024 09:00:00,26.836,0.156,0.432,180.998
13-Sep-2024 09:05:00,18.424,0.084,0.124,181.072
13-Sep-2024 09:10:00,23.668,0.14,0.334,181.152
13-Sep-2024 09:15:00,24.796,0.152,0.388,181.272
13-Sep-2024 09:20:00,23.916,0.126,0.27,181.356
13-Sep-2024 09:25:00,22.862,0.092,0.178,181.416
13-Sep-2024 09:30:00,22.318,0.112,0.248,181.492
13-Sep-2024 09:35:00,16.116,0.048,0.058,181.526
13-Sep-2024 09:40:00,21.086,0.096,0.212,181.574
13-Sep-2024 09:45:00,16.986,0.064,0.08,181.612
13-Sep-2024 09:50:00,23.746,0.146,0.41,181.684
13-Sep-2024 09:55:00,17.764,0.082,0.114,181.766
13-Sep-2024 10:00:00,15.074,0.068,0.1375,181.792
13-Sep-2024 10:05:00,21.928,0.084,0.146,181.834
13-Sep-2024 10:10:00,17.244,0.062,0.082,181.868
13-Sep-2024 10:15:00,28.172,0.194,0.592,182.018
13-Sep-2024 10:20:00,18.062,0.078,0.108,182.076
13-Sep-2024 10:25:00,18.206,0.082,0.112,182.11
13-Sep-2024 10:30:00,23.058,0.132,0.292,182.168
13-Sep-2024 10:35:00,20.06,0.112,0.184,182.248
13-Sep-2024 10:40:00,18.802,0.094,0.138,182.29
13-Sep-2024 10:45:00,22.774,0.128,0.306,182.374
13-Sep-2024 10:50:00,18.062,0.09,0.13,182.42
13-Sep-2024 10:55:00,18.828,0.092,0.14,182.462
13-Sep-2024 11:00:00,22.266,0.13,0.302,182.554
13-Sep-2024 11:05:00,18.566,0.092,0.14,182.594
13-Sep-2024 11:10:00,21.334,0.13,0.306,182.646
13-Sep-2024 11:15:00,22.044,0.116,0.234,182.756
13-Sep-2024 11:20:00,18.452,0.084,0.122,182.796
13-Sep-2024 11:25:00,30.622,0.15,0.468,182.912
13-Sep-2024 11:30:00,26.146,0.056,0.134,182.976
13-Sep-2024 11:35:00,22.368,0.032,0.064,183.004
13-Sep-2024 11:40:00,21.318,0.114,0.258,183.076
13-Sep-2024 11:45:00,21.306,0.114,0.25,183.124
13-Sep-2024 11:50:00,18.658,0.086,0.128,183.188
13-Sep-2024 11:55:00,16.064,0.044,0.05,183.212
13-Sep-2024 12:00:00,21.748,0.114,0.282,183.278
13-Sep-2024 12:05:00,15.948,0.052,0.062,183.314
13-Sep-2024 12:10:00,20.462,0.08,0.172,183.344
13-Sep-2024 12:15:00,15.998,0.052,0.06,183.384
13-Sep-2024 12:20:00,21.318,0.092,0.23,183.452
13-Sep-2024 12:25:00,21.58,0.13,0.292,183.496
13-Sep-2024 12:30:00,18.776,0.074,0.128,183.576
13-Sep-2024 12:35:00,20.84,0.102,0.226,183.632
13-Sep-2024 12:40:00,16.09,0.048,0.062,183.664
13-Sep-2024 12:45:00,20.698,0.108,0.254,183.714
13-Sep-2024 12:50:00,19.918,0.108,0.25,183.772
13-Sep-2024 12:55:00,20.892,0.104,0.184,183.86
13-Sep-2024 13:00:00,19.514,0.104,0.162,183.904
13-Sep-2024 13:05:00,21.72,0.104,0.24,183.978
13-Sep-2024 13:10:00,16.648,0.054,0.068,184.008
13-Sep-2024 13:15:00,23.15,0.13,0.356,184.11
13-Sep-2024 13:20:00,16.654,0.074,0.19,184.142
13-Sep-2024 13:25:00,17.634,0.076,0.104,184.188
13-Sep-2024 13:30:00,20.932,0.118,0.274,184.26
13-Sep-2024 13:35:00,20.656,0.096,0.214,184.312
13-Sep-2024 13:40:00,18.012,0.082,0.116,184.366
13-Sep-2024 13:45:00,20.746,0.104,0.23,184.432
13-Sep-2024 13:50:00,20.826,0.104,0.238,184.49
13-Sep-2024 13:55:00,18.05,0.09,0.134,184.552
13-Sep-2024 14:00:00,26.068,0.182,0.506,184.682
13-Sep-2024 14:05:00,26.692,0.164,0.472,184.78
13-Sep-2024 14:10:00,19.632,0.094,0.146,184.882
13-Sep-2024 14:15:00,25.16,0.152,0.424,184.99
13-Sep-2024 14:20:00,25.25,0.176,0.498,185.104
13-Sep-2024 14:25:00,19.126,0.092,0.142,185.202
13-Sep-2024 14:30:00,23.474,0.136,0.354,185.306
13-Sep-2024 14:35:00,17.114,0.07,0.09,185.34
13-Sep-2024 14:40:00,22.11,0.132,0.31,185.394
13-Sep-2024 14:45:00,18.126,0.092,0.13,185.466
13-Sep-2024 14:50:00,17.748,0.078,0.112,185.502
13-Sep-2024 14:55:00,21.422,0.106,0.246,185.576
13-Sep-2024 15:00:00,18.114,0.094,0.134,185.612
13-Sep-2024 15:05:00,22.084,0.124,0.29,185.7
13-Sep-2024 15:10:00,19.736,0.098,0.16,185.75
13-Sep-2024 15:15:00,21.942,0.128,0.276,185.832
13-Sep-2024 15:20:00,22.086,0.126,0.296,185.89
13-Sep-2024 15:25:00,19.242,0.102,0.156,185.968
13-Sep-2024 15:30:00,22.928,0.134,0.298,186.044
13-Sep-2024 15:35:00,18.554,0.108,0.16,186.1
13-Sep-2024 15:40:00,19.28,0.102,0.162,186.15
13-Sep-2024 15:45:00,23.954,0.15,0.388,186.264
13-Sep-2024 15:50:00,21.58,0.114,0.232,186.318
13-Sep-2024 15:55:00,17.802,0.082,0.11,186.374
13-Sep-2024 16:00:00,19.618,0.11,0.178,186.42
13-Sep-2024 16:05:00,25.148,0.158,0.42,186.526
13-Sep-2024 16:10:00,19.01,0.098,0.148,186.59
13-Sep-2024 16:15:00,22.214,0.136,0.292,186.674
13-Sep-2024 16:20:00,24.084,0.154,0.374,186.764
13-Sep-2024 16:25:00,26.538,0.154,0.412,186.872
13-Sep-2024 16:30:00,21.33,0.114,0.208,186.976
13-Sep-2024 16:35:00,19.646,0.11,0.176,187.024
13-Sep-2024 16:40:00,17.888,0.104,0.295,187.106
